temp,motion,sound,vibescore
21.18,0.54,2.94,0.49
22.52,0.54,3.62,0.46
24.19,0.47,2.58,0.49
23.22,0.53,3.89,0.53
22.33,0.44,2.01,0.41
20.57,0.55,2.14,0.52
23.58,0.34,6.16,0.49
23.59,0.43,3.09,0.43
22.52,0.41,3.23,0.51
22.81,0.49,4.36,0.55
22.65,0.51,0.41,0.52
24.34,0.55,3.28,0.5
22.69,0.54,1.93,0.55
23.15,0.52,3.62,0.46
23.44,0.45,2.89,0.53
20.36,0.52,1.58,0.49
23.05,0.48,2.03,0.55
22.34,0.45,1.74,0.53
22.88,0.48,3.08,0.48
21.35,0.46,3.38,0.52
21.92,0.47,3.59,0.48
22.25,0.53,2.47,0.46
24.36,0.48,1.98,0.5
22.47,0.39,3.72,0.49
23.2,0.42,2.63,0.52
23.73,0.46,4.45,0.54
20.94,0.5,1.25,0.48
23.81,0.5,3.81,0.48
22.45,0.46,2.83,0.5
23.34,0.51,3.05,0.56
22.65,0.52,3.89,0.54
22.63,0.56,2.57,0.51
24.62,0.61,3.68,0.51
23.22,0.53,1.99,0.56
23.06,0.54,3.82,0.56
23.45,0.51,3.14,0.57
24.0,0.54,3.01,0.49
22.96,0.53,3.38,0.53
21.29,0.57,2.39,0.61
23.4,0.45,2.72,0.48
23.9,0.39,3.4,0.56
22.23,0.54,2.41,0.48
22.93,0.45,0.02,0.5
24.02,0.43,3.76,0.55
23.74,0.52,3.58,0.52
21.35,0.44,3.0,0.61
22.67,0.51,3.79,0.51
23.26,0.43,2.98,0.51
22.53,0.43,2.07,0.47
22.69,0.43,3.86,0.47
23.39,0.67,1.76,0.45
23.29,0.47,3.23,0.53
24.28,0.63,2.7,0.52
24.39,0.58,3.18,0.58
21.62,0.57,2.39,0.51
23.22,0.49,3.09,0.48
21.95,0.47,3.56,0.52
23.62,0.46,2.49,0.55
22.08,0.47,3.29,0.55
22.77,0.53,1.88,0.53
23.24,0.62,2.32,0.48
22.53,0.51,2.54,0.5
22.99,0.41,1.58,0.51
22.93,0.49,4.34,0.52
23.27,0.53,3.23,0.51
22.9,0.6,2.56,0.6
21.36,0.44,3.9,0.45
22.91,0.46,1.5,0.5
23.8,0.49,2.91,0.51
21.45,0.52,3.15,0.42
23.9,0.5,2.31,0.46
23.3,0.43,3.18,0.52
24.69,0.52,2.7,0.49
23.12,0.51,4.13,0.51
21.75,0.43,2.92,0.53
24.41,0.49,1.8,0.51
23.16,0.61,3.24,0.5
22.88,0.41,3.3,0.48
22.83,0.47,3.64,0.47
21.76,0.56,3.76,0.53
23.25,0.52,4.53,0.52
22.62,0.5,2.73,0.48
23.3,0.51,3.58,0.5
22.9,0.54,2.03,0.51
22.69,0.61,2.19,0.52
24.23,0.55,3.99,0.49
21.12,0.49,3.42,0.56
23.31,0.48,3.49,0.51
23.15,0.56,4.61,0.57
22.35,0.51,3.18,0.47
22.95,0.56,4.08,0.51
24.36,0.49,4.01,0.48
23.46,0.5,4.27,0.57
22.68,0.54,2.21,0.5
22.26,0.46,4.95,0.6
22.97,0.42,5.24,0.46
22.7,0.49,4.67,0.52
22.07,0.55,4.18,0.57
22.39,0.49,3.1,0.56
22.62,0.51,3.97,0.5
24.09,0.4,1.41,0.49
24.03,0.52,2.39,0.56
23.56,0.54,4.18,0.51
24.02,0.55,4.29,0.49
24.01,0.55,1.88,0.49
21.67,0.49,2.55,0.47
21.99,0.44,2.92,0.59
23.82,0.43,3.5,0.5
23.71,0.51,2.05,0.57
22.58,0.45,4.68,0.49
22.43,0.5,3.71,0.56
21.77,0.5,2.0,0.45
23.91,0.5,3.91,0.54
23.39,0.57,3.73,0.5
22.88,0.51,2.21,0.5
24.28,0.5,3.62,0.48
23.51,0.53,3.28,0.54
23.44,0.43,3.8,0.48
23.48,0.61,3.68,0.41
21.85,0.48,2.47,0.51
22.14,0.45,4.09,0.49
21.54,0.58,3.43,0.48
22.64,0.47,2.65,0.56
22.76,0.51,4.29,0.6
23.23,0.52,4.14,0.51
24.74,0.56,4.25,0.55
22.31,0.53,3.44,0.53
23.21,0.56,3.4,0.54
21.96,0.54,2.95,0.56
22.5,0.53,3.92,0.51
22.59,0.5,3.39,0.57
24.32,0.54,3.81,0.54
24.96,0.58,1.29,0.49
22.48,0.51,1.25,0.56
21.99,0.51,3.84,0.43
24.58,0.62,2.57,0.55
22.9,0.51,2.17,0.56
22.69,0.57,3.4,0.54
23.78,0.46,2.21,0.48
22.97,0.48,0.45,0.53
23.46,0.64,4.26,0.52
24.68,0.54,3.57,0.54
22.94,0.51,3.05,0.42
23.08,0.49,4.16,0.53
22.28,0.45,2.74,0.54
22.82,0.53,3.26,0.53
23.63,0.46,4.86,0.48
22.87,0.4,3.96,0.51
22.71,0.57,3.8,0.53
22.13,0.53,4.55,0.59
21.61,0.58,1.92,0.52
22.35,0.55,2.78,0.49
22.76,0.46,3.57,0.47
22.69,0.53,4.28,0.52
23.38,0.49,3.16,0.51
22.57,0.36,5.4,0.57
23.5,0.48,3.34,0.58
22.27,0.49,2.7,0.49
22.59,0.55,1.73,0.52
22.44,0.36,2.23,0.48
21.96,0.57,2.3,0.48
23.57,0.56,2.94,0.53
22.4,0.58,3.31,0.55
24.05,0.58,3.07,0.53
22.19,0.53,3.24,0.55
22.78,0.49,2.29,0.54
21.54,0.56,5.73,0.55
22.24,0.58,2.75,0.49
22.69,0.55,3.14,0.53
24.14,0.44,4.25,0.51
23.88,0.56,2.55,0.55
22.92,0.49,3.86,0.5
22.08,0.5,4.1,0.46
21.11,0.42,4.35,0.49
22.97,0.55,2.81,0.49
23.18,0.52,3.26,0.46
21.89,0.46,4.5,0.46
20.81,0.43,2.8,0.55
22.99,0.57,2.1,0.46
22.57,0.55,2.78,0.49
22.24,0.64,2.9,0.55
22.83,0.48,4.31,0.55
23.13,0.58,3.82,0.51
22.14,0.53,2.93,0.54
22.96,0.42,4.0,0.56
23.21,0.58,3.54,0.45
21.03,0.5,3.31,0.52
22.23,0.55,3.18,0.53
22.02,0.45,3.81,0.56
23.53,0.47,3.38,0.51
22.09,0.5,2.27,0.51
22.65,0.56,1.86,0.54
23.23,0.47,2.21,0.55
22.34,0.47,3.18,0.53
23.97,0.55,3.31,0.6
23.54,0.47,4.26,0.54
21.38,0.45,1.6,0.53
22.6,0.39,1.98,0.53
22.68,0.5,4.05,0.51
23.0,0.39,2.27,0.52
21.57,0.48,1.06,0.5
22.01,0.51,2.7,0.58
21.6,0.54,2.74,0.49
23.36,0.53,1.1,0.46
24.12,0.52,2.31,0.5
22.64,0.43,1.24,0.54
24.15,0.51,1.05,0.52
23.76,0.48,3.3,0.49
22.28,0.54,1.78,0.5
24.22,0.54,2.43,0.52
21.98,0.51,1.88,0.52
22.39,0.49,3.43,0.45
22.67,0.53,1.24,0.54
21.78,0.57,2.86,0.48
23.14,0.51,4.05,0.55
22.75,0.51,3.67,0.47
22.65,0.51,1.96,0.53
21.58,0.46,1.37,0.52
22.9,0.42,1.75,0.54
24.09,0.52,3.17,0.5
23.6,0.52,3.72,0.5
23.73,0.56,2.8,0.54
22.51,0.43,4.93,0.55
23.42,0.43,3.46,0.54
24.08,0.55,3.6,0.46
22.69,0.55,4.07,0.51
22.66,0.57,3.21,0.5
24.45,0.57,3.73,0.48
23.03,0.42,4.03,0.48
23.61,0.48,2.17,0.56
22.0,0.44,3.02,0.49
22.23,0.39,3.21,0.61
23.33,0.53,4.04,0.54
23.95,0.5,3.13,0.53
21.16,0.44,3.45,0.48
23.4,0.68,3.34,0.52
24.31,0.64,4.49,0.48
22.84,0.47,3.31,0.48
22.54,0.5,3.42,0.52
21.56,0.5,4.53,0.48
22.23,0.58,3.49,0.52
22.68,0.38,3.04,0.49
21.63,0.49,3.28,0.54
23.33,0.38,2.94,0.56
22.37,0.46,3.03,0.53
21.93,0.51,0.0,0.49
22.94,0.52,4.2,0.55
23.36,0.61,2.98,0.46
21.7,0.48,3.16,0.53
23.17,0.54,2.21,0.54
23.03,0.46,4.32,0.45
23.3,0.6,2.87,0.49
21.81,0.48,2.8,0.47
23.12,0.56,2.69,0.56
23.01,0.55,2.62,0.41
22.28,0.4,3.1,0.57
22.34,0.51,2.41,0.5
22.48,0.49,1.6,0.5
23.49,0.65,4.33,0.55
22.7,0.53,3.0,0.57
22.3,0.55,3.44,0.51
23.41,0.5,3.18,0.5
22.9,0.5,4.31,0.53
22.36,0.46,4.45,0.53
23.23,0.5,3.47,0.55
20.39,0.6,4.44,0.53
25.18,0.53,3.43,0.52
22.11,0.49,3.16,0.52
21.57,0.48,2.59,0.5
22.62,0.49,2.59,0.51
23.76,0.52,3.94,0.53
21.51,0.57,3.91,0.53
23.33,0.64,3.98,0.59
21.91,0.47,4.26,0.49
22.19,0.45,3.6,0.58
22.96,0.43,3.51,0.51
22.27,0.56,2.47,0.49
22.75,0.52,5.11,0.5
22.58,0.45,3.68,0.48
23.69,0.49,3.1,0.48
24.29,0.58,5.0,0.48
21.88,0.51,2.41,0.54
23.39,0.45,2.91,0.48
22.27,0.53,3.07,0.5
21.75,0.48,4.14,0.5
23.03,0.68,4.36,0.46
22.32,0.49,3.63,0.48
23.35,0.54,3.21,0.48
22.83,0.55,2.97,0.45
22.79,0.53,3.31,0.47
23.57,0.48,2.93,0.55
23.15,0.58,2.83,0.5
21.59,0.61,2.9,0.47
22.57,0.58,4.98,0.55
23.67,0.42,2.83,0.51
22.93,0.47,1.43,0.53
22.39,0.46,3.3,0.54
22.15,0.5,2.49,0.47
22.12,0.52,1.29,0.51
24.94,0.52,5.11,0.58
23.25,0.47,2.04,0.45
22.92,0.45,3.18,0.53
22.5,0.46,3.97,0.57
22.25,0.57,3.24,0.52
22.46,0.63,1.4,0.47
22.37,0.42,2.79,0.49
22.06,0.41,2.15,0.5
22.84,0.47,1.35,0.58
21.03,0.47,2.61,0.5
23.82,0.56,3.61,0.56
22.59,0.59,2.04,0.51
23.04,0.44,2.98,0.5
23.4,0.62,2.85,0.54
21.74,0.56,2.35,0.58
23.68,0.44,3.16,0.51
22.86,0.48,2.38,0.55
22.96,0.53,1.89,0.52
22.54,0.48,2.26,0.52
23.27,0.46,2.62,0.49
20.86,0.55,3.37,0.52
22.05,0.52,2.45,0.5
24.88,0.43,3.19,0.51
23.93,0.48,3.07,0.47
22.93,0.46,2.32,0.44
21.67,0.43,3.51,0.53
24.6,0.31,1.75,0.53
23.19,0.58,4.29,0.5
22.17,0.63,2.97,0.56
21.83,0.61,1.09,0.52
22.17,0.59,3.03,0.45
21.83,0.52,2.39,0.57
21.61,0.52,2.62,0.5
22.09,0.55,1.9,0.52
21.87,0.59,3.49,0.51
23.7,0.59,4.07,0.48
23.98,0.54,2.65,0.53
22.95,0.56,3.73,0.52
23.0,0.48,2.28,0.49
23.45,0.52,3.12,0.5
22.08,0.49,2.47,0.64
23.54,0.47,3.04,0.48
22.37,0.52,4.3,0.54
22.25,0.49,1.42,0.49
22.64,0.5,3.81,0.54
22.14,0.6,3.42,0.54
22.16,0.46,2.86,0.49
20.79,0.53,3.17,0.53
22.21,0.49,2.42,0.54
22.71,0.61,3.59,0.47
23.25,0.48,2.03,0.54
22.14,0.55,3.28,0.52
21.33,0.49,2.87,0.51
22.73,0.54,2.97,0.5
22.7,0.55,3.2,0.46
23.2,0.56,3.08,0.48
21.04,0.53,4.88,0.55
22.57,0.48,3.69,0.52
21.5,0.5,3.1,0.54
23.13,0.48,2.1,0.53
23.26,0.52,2.43,0.5
22.21,0.38,3.14,0.49
22.26,0.54,2.98,0.49
24.37,0.42,3.74,0.51
23.79,0.51,3.06,0.47
23.78,0.54,1.65,0.5
21.98,0.49,3.82,0.46
21.39,0.51,4.21,0.53
23.18,0.57,2.59,0.49
22.52,0.38,4.4,0.52
21.54,0.55,5.34,0.5
22.31,0.53,3.97,0.49
23.03,0.57,2.32,0.54
23.34,0.55,2.59,0.51
22.81,0.47,3.45,0.49
23.19,0.47,2.51,0.55
22.77,0.45,2.81,0.47
23.64,0.49,3.82,0.55
24.48,0.48,3.82,0.47
22.24,0.34,4.99,0.53
23.47,0.54,2.01,0.55
23.0,0.51,2.78,0.47
22.59,0.46,1.62,0.55
22.23,0.58,3.4,0.53
23.02,0.55,4.2,0.55
21.71,0.43,1.37,0.6
24.94,0.52,2.37,0.56
22.66,0.43,3.39,0.52
23.21,0.44,2.67,0.57
21.45,0.55,0.67,0.5
23.09,0.49,2.92,0.54
22.4,0.47,2.15,0.51
23.36,0.48,2.82,0.48
22.18,0.53,4.99,0.49
23.37,0.56,2.82,0.48
23.35,0.44,4.17,0.54
21.92,0.55,3.13,0.53
22.47,0.38,3.97,0.47
23.44,0.51,3.36,0.49
22.25,0.54,1.88,0.53
23.96,0.43,4.51,0.5
22.26,0.36,3.02,0.51
23.95,0.49,2.12,0.57
22.28,0.38,4.31,0.52
22.67,0.59,4.09,0.51
22.79,0.42,3.57,0.5
22.3,0.44,2.63,0.59
22.69,0.5,4.04,0.49
23.48,0.45,2.94,0.53
22.71,0.48,2.94,0.49
23.52,0.53,3.85,0.47
22.52,0.47,2.13,0.55
23.72,0.46,3.86,0.54
22.9,0.45,3.47,0.58
23.1,0.46,2.65,0.52
25.14,0.63,4.12,0.54
21.92,0.45,1.64,0.5
22.73,0.42,3.57,0.56
21.32,0.47,3.59,0.5
21.35,0.37,3.96,0.45
21.82,0.48,3.99,0.47
22.02,0.55,2.57,0.56
22.13,0.45,3.33,0.45
22.7,0.54,2.62,0.51
23.01,0.61,4.31,0.48
22.74,0.44,3.69,0.5
21.92,0.47,2.12,0.52
22.04,0.46,2.51,0.56
22.71,0.39,2.67,0.52
22.85,0.46,3.24,0.48
24.01,0.52,3.94,0.51
23.24,0.56,2.23,0.51
22.58,0.48,2.65,0.53
22.32,0.48,3.92,0.56
23.26,0.65,3.57,0.55
22.44,0.51,2.7,0.58
23.23,0.57,3.45,0.55
23.72,0.66,2.81,0.54
23.06,0.47,2.74,0.5
22.01,0.52,4.35,0.55
23.11,0.53,2.69,0.48
20.79,0.47,4.64,0.51
22.37,0.66,1.9,0.53
22.86,0.56,5.01,0.49
22.94,0.52,3.4,0.44
20.5,0.46,4.82,0.51
22.57,0.57,2.98,0.53
23.25,0.51,3.32,0.51
21.91,0.5,4.3,0.51
22.59,0.5,3.33,0.52
22.96,0.6,2.81,0.51
22.11,0.5,0.92,0.45
22.59,0.44,4.3,0.49
21.73,0.61,2.86,0.49
24.21,0.51,3.06,0.55
22.34,0.5,2.12,0.46
21.97,0.3,2.0,0.52
23.16,0.4,2.87,0.53
22.29,0.53,2.79,0.49
22.93,0.51,1.89,0.43
22.54,0.49,3.43,0.49
23.34,0.41,4.45,0.56
22.47,0.49,3.19,0.55
22.24,0.45,3.04,0.5
23.34,0.53,3.11,0.48
23.82,0.44,4.41,0.48
23.56,0.52,3.58,0.52
22.57,0.58,2.7,0.49
22.32,0.46,3.3,0.47
22.86,0.48,4.3,0.53
22.54,0.49,1.29,0.5
22.51,0.46,4.49,0.49
22.31,0.49,3.15,0.51
22.62,0.42,2.74,0.46
22.88,0.42,2.47,0.43
21.74,0.46,3.43,0.51
21.22,0.55,1.41,0.51
22.55,0.63,2.69,0.45
23.89,0.48,1.51,0.49
22.79,0.44,1.78,0.57
23.72,0.38,5.46,0.49
24.19,0.46,4.35,0.52
22.54,0.43,4.12,0.6
24.11,0.57,2.64,0.47
23.6,0.58,3.39,0.55
23.97,0.49,4.86,0.5
24.69,0.45,2.59,0.59
22.56,0.46,3.03,0.59
21.7,0.57,2.97,0.54
23.69,0.58,3.2,0.49
22.45,0.6,2.85,0.54
22.5,0.5,2.68,0.57
21.67,0.46,2.35,0.49
23.72,0.61,2.47,0.53
23.9,0.54,3.12,0.52
23.01,0.47,2.61,0.53
22.22,0.56,2.04,0.53
23.03,0.5,2.94,0.49
22.74,0.57,4.51,0.48
22.37,0.47,2.71,0.53
23.36,0.52,3.75,0.5
23.54,0.49,3.1,0.51
22.93,0.5,4.23,0.53
22.29,0.57,2.58,0.53
23.57,0.47,2.34,0.48
22.18,0.44,2.02,0.52
22.49,0.56,1.62,0.53
23.62,0.39,3.87,0.57
24.6,0.51,3.12,0.52
22.48,0.49,2.22,0.49
22.59,0.5,2.89,0.53
24.22,0.44,3.64,0.48
22.06,0.47,4.01,0.52
23.47,0.47,2.57,0.54
21.44,0.51,1.61,0.58
23.05,0.59,1.96,0.52
24.93,0.5,2.64,0.46
22.34,0.5,3.2,0.47
23.98,0.45,2.29,0.52
22.02,0.59,4.46,0.49
23.57,0.47,2.24,0.53
22.62,0.58,3.47,0.48
22.99,0.48,4.46,0.59
20.15,0.55,3.26,0.5
23.68,0.43,4.13,0.53
23.7,0.52,2.47,0.53
21.31,0.44,3.13,0.53
22.94,0.52,3.14,0.51
22.82,0.48,3.14,0.53
22.68,0.57,2.23,0.55
22.55,0.46,3.21,0.54
21.86,0.51,3.17,0.47
22.1,0.42,2.05,0.46
22.43,0.53,3.64,0.5
24.07,0.38,3.04,0.54
21.69,0.49,2.35,0.48
22.5,0.54,3.07,0.58
23.15,0.44,2.61,0.52
22.58,0.46,2.86,0.51
20.25,0.45,2.29,0.57
22.95,0.56,3.67,0.54
22.4,0.6,1.93,0.5
22.48,0.46,3.68,0.49
23.56,0.51,3.15,0.51
22.99,0.56,3.0,0.49
22.86,0.54,2.88,0.55
22.83,0.54,2.94,0.49
22.28,0.42,3.82,0.49
21.84,0.41,3.6,0.45
23.72,0.57,3.23,0.47
21.97,0.55,3.04,0.52
21.21,0.48,3.15,0.47
23.27,0.4,3.24,0.49
22.97,0.56,3.88,0.54
23.52,0.49,4.05,0.49
22.55,0.45,2.11,0.47
24.14,0.43,2.96,0.48
22.23,0.48,2.96,0.55
21.92,0.47,3.93,0.53
22.53,0.44,2.91,0.56
22.79,0.53,3.09,0.5
22.34,0.52,2.52,0.46
22.91,0.46,2.05,0.51
23.07,0.53,4.22,0.51
22.2,0.44,3.25,0.55
23.14,0.61,2.56,0.45
22.58,0.5,3.49,0.54
22.75,0.55,3.74,0.5
22.69,0.57,3.2,0.53
22.31,0.52,3.68,0.52
23.14,0.55,2.47,0.49
20.76,0.51,3.99,0.53
23.03,0.5,3.0,0.49
20.27,0.52,3.52,0.52
22.3,0.59,3.11,0.44
22.12,0.54,3.4,0.48
21.53,0.55,3.98,0.57
23.58,0.53,2.82,0.56
22.65,0.47,3.6,0.49
22.83,0.52,2.99,0.5
22.85,0.45,3.58,0.51
22.66,0.53,4.08,0.55
22.36,0.52,1.48,0.5
22.08,0.52,3.76,0.49
22.26,0.52,1.66,0.49
22.86,0.49,3.21,0.49
23.55,0.39,2.62,0.48
22.7,0.44,3.04,0.49
21.28,0.53,3.1,0.44
22.41,0.53,2.88,0.56
22.92,0.51,3.55,0.46
20.9,0.57,3.05,0.5
21.62,0.56,2.33,0.52
20.49,0.6,1.86,0.52
23.68,0.52,3.2,0.45
23.35,0.66,2.11,0.53
21.56,0.53,0.97,0.52
23.19,0.48,2.12,0.45
21.99,0.55,1.06,0.5
22.32,0.5,1.42,0.49
22.41,0.6,3.93,0.53
23.06,0.48,2.48,0.51
23.14,0.48,2.22,0.49
22.77,0.52,3.88,0.53
20.71,0.48,3.36,0.48
24.07,0.4,1.79,0.57
22.83,0.48,2.44,0.5
22.48,0.57,3.76,0.53
23.71,0.64,2.65,0.45
23.55,0.61,3.53,0.51
22.98,0.38,3.48,0.53
22.25,0.49,3.83,0.5
20.99,0.45,2.9,0.52
22.3,0.57,2.85,0.49
21.5,0.48,2.43,0.49
22.88,0.47,1.71,0.52
21.66,0.47,3.94,0.45
21.78,0.47,1.75,0.51
21.93,0.42,3.68,0.53
23.51,0.43,3.41,0.55
22.09,0.53,2.51,0.52
23.11,0.57,3.65,0.55
24.44,0.58,2.83,0.54
23.65,0.49,4.6,0.55
22.88,0.55,3.81,0.51
23.83,0.47,4.37,0.47
22.56,0.53,2.31,0.58
22.46,0.57,3.26,0.58
23.87,0.54,2.16,0.51
21.72,0.55,3.96,0.55
22.78,0.59,2.4,0.52
23.14,0.38,4.24,0.55
23.79,0.5,2.92,0.49
22.98,0.5,3.79,0.54
23.17,0.47,2.29,0.5
22.3,0.53,2.51,0.5
21.79,0.53,1.81,0.46
22.26,0.54,2.7,0.55
22.69,0.51,3.92,0.49
23.02,0.47,2.22,0.54
22.3,0.42,2.14,0.6
23.01,0.46,1.91,0.51
23.52,0.47,1.98,0.53
22.1,0.52,2.28,0.5
22.61,0.55,3.04,0.55
23.7,0.46,3.41,0.59
23.0,0.55,2.06,0.53
22.48,0.53,3.07,0.49
21.92,0.47,3.26,0.46
23.66,0.52,2.71,0.52
21.51,0.53,2.0,0.56
22.35,0.49,2.71,0.52
22.7,0.54,3.51,0.52
24.71,0.44,3.91,0.55
22.94,0.53,3.17,0.54
23.16,0.54,3.38,0.48
22.66,0.46,1.82,0.5
23.62,0.43,2.17,0.58
22.15,0.61,3.76,0.44
22.92,0.47,1.15,0.54
22.27,0.53,3.32,0.46
22.21,0.46,1.86,0.51
23.07,0.47,3.76,0.56
23.1,0.51,1.96,0.47
24.88,0.56,3.3,0.46
23.6,0.42,3.66,0.5
24.09,0.52,3.04,0.54
22.45,0.68,4.18,0.48
22.52,0.48,2.83,0.51
21.86,0.49,2.61,0.57
21.76,0.47,2.73,0.51
22.17,0.5,2.9,0.55
23.06,0.54,2.48,0.55
22.16,0.55,3.92,0.53
23.05,0.41,3.58,0.46
22.63,0.41,3.05,0.48
23.59,0.48,5.28,0.49
20.96,0.45,3.82,0.54
23.82,0.51,3.39,0.58
22.42,0.55,3.71,0.55
23.29,0.48,2.25,0.56
22.99,0.43,2.43,0.54
22.17,0.52,2.52,0.5
22.12,0.45,2.39,0.49
22.36,0.4,2.86,0.48
26.04,0.54,3.22,0.44
24.34,0.49,4.08,0.48
23.27,0.52,3.39,0.51
21.49,0.5,1.72,0.48
22.89,0.46,1.68,0.53
21.21,0.4,1.66,0.51
22.46,0.43,3.01,0.53
22.98,0.57,2.29,0.6
23.61,0.43,3.79,0.51
22.53,0.42,4.15,0.47
24.33,0.49,2.18,0.48
22.25,0.53,2.41,0.49
22.08,0.48,2.38,0.57
22.97,0.37,3.3,0.54
22.41,0.48,3.05,0.6
22.98,0.56,2.37,0.53
24.06,0.6,4.76,0.54
23.96,0.44,3.46,0.48
23.03,0.56,2.77,0.49
22.96,0.43,3.19,0.55
23.33,0.38,2.19,0.48
22.94,0.54,2.22,0.48
23.26,0.54,2.64,0.59
21.28,0.46,3.55,0.52
23.52,0.57,3.77,0.55
23.03,0.43,3.17,0.55
20.98,0.44,1.89,0.56
21.47,0.55,2.94,0.54
22.38,0.49,3.43,0.55
22.14,0.56,4.12,0.52
23.43,0.57,3.95,0.53
23.64,0.47,2.57,0.49
22.67,0.59,2.56,0.58
23.65,0.41,3.44,0.51
22.79,0.53,4.02,0.47
22.87,0.51,3.14,0.49
22.14,0.34,1.32,0.47
22.69,0.61,3.45,0.54
23.36,0.51,2.36,0.5
22.51,0.6,4.57,0.61
23.02,0.55,3.51,0.54
23.17,0.48,2.39,0.54
22.94,0.55,3.0,0.48
23.74,0.42,2.3,0.53
21.98,0.5,2.6,0.51
21.49,0.51,1.97,0.47
22.56,0.38,3.58,0.51
23.51,0.44,2.27,0.49
23.68,0.4,3.96,0.54
21.93,0.54,2.96,0.55
21.43,0.5,2.4,0.58
23.22,0.47,3.94,0.51
23.49,0.59,1.42,0.49
22.03,0.49,3.08,0.45
22.99,0.52,2.43,0.49
22.83,0.49,2.52,0.54
22.84,0.55,3.58,0.54
23.02,0.48,2.7,0.44
22.71,0.49,4.29,0.51
21.68,0.61,2.72,0.53
23.77,0.46,3.87,0.47
21.34,0.53,2.7,0.49
22.27,0.49,3.25,0.47
21.58,0.49,3.48,0.57
23.81,0.54,3.93,0.52
22.36,0.53,2.41,0.51
22.04,0.49,5.17,0.55
22.96,0.4,2.3,0.47
23.56,0.55,4.05,0.52
24.03,0.46,2.23,0.52
23.78,0.58,3.18,0.55
22.85,0.46,3.35,0.55
24.07,0.47,3.15,0.57
22.84,0.42,1.82,0.5
23.81,0.48,4.85,0.56
22.58,0.51,2.32,0.48
22.71,0.59,3.47,0.45
22.36,0.48,3.08,0.51
22.54,0.45,1.32,0.52
23.61,0.46,4.37,0.53
22.37,0.34,1.89,0.45
22.38,0.46,3.71,0.56
21.22,0.54,2.79,0.47
22.8,0.55,3.67,0.48
21.74,0.51,3.1,0.57
22.61,0.44,4.34,0.47
23.42,0.53,2.75,0.51
22.98,0.58,3.32,0.54
23.08,0.49,3.09,0.49
22.76,0.59,3.0,0.52
22.45,0.56,4.78,0.55
22.99,0.56,1.81,0.55
23.69,0.55,4.3,0.53
22.13,0.59,2.63,0.57
24.11,0.54,4.22,0.47
21.31,0.56,2.99,0.51
23.1,0.48,2.0,0.51
22.67,0.53,1.22,0.47
22.37,0.63,1.17,0.52
21.72,0.46,2.96,0.5
22.29,0.53,4.14,0.57
22.85,0.61,2.99,0.43
24.42,0.43,3.45,0.53
23.75,0.55,4.48,0.48
23.0,0.45,1.57,0.51
22.68,0.66,3.29,0.53
22.94,0.51,3.22,0.52
22.53,0.49,1.57,0.49
22.81,0.39,2.5,0.49
21.69,0.49,3.34,0.46
22.36,0.44,1.75,0.52
23.8,0.54,3.03,0.52
23.46,0.52,3.52,0.53
23.3,0.57,3.07,0.47
22.49,0.41,3.3,0.5
21.5,0.52,3.58,0.5
22.16,0.6,4.37,0.57
23.42,0.53,3.57,0.52
22.18,0.59,3.94,0.55
23.06,0.51,2.67,0.54
22.02,0.54,3.17,0.48
23.77,0.48,2.16,0.55
22.81,0.49,3.69,0.5
22.97,0.45,1.39,0.55
22.89,0.48,2.74,0.57
20.67,0.49,3.68,0.5
23.12,0.47,1.99,0.54
22.71,0.48,3.0,0.5
23.31,0.53,3.12,0.52
22.06,0.51,3.55,0.55
21.7,0.51,3.55,0.46
22.13,0.53,4.32,0.53
23.61,0.56,3.63,0.55
23.29,0.5,1.31,0.43
21.96,0.46,3.73,0.53
22.76,0.5,3.07,0.51
22.17,0.48,3.74,0.49
21.82,0.6,2.57,0.55
23.18,0.5,3.88,0.5
22.64,0.57,2.7,0.47
22.36,0.45,2.61,0.49
21.73,0.51,2.63,0.53
22.03,0.48,2.76,0.5
22.07,0.42,3.18,0.48
21.18,0.64,3.28,0.47
24.46,0.51,3.46,0.49
23.03,0.55,2.95,0.46
21.9,0.48,4.27,0.5
23.27,0.34,3.27,0.5
23.18,0.42,3.4,0.49
23.64,0.51,2.92,0.47
21.49,0.56,2.52,0.56
23.48,0.46,2.11,0.52
23.29,0.57,4.22,0.52
23.38,0.51,4.83,0.44
22.74,0.47,3.6,0.51
22.41,0.56,3.34,0.52
23.15,0.51,1.55,0.48
22.8,0.52,2.93,0.51
23.14,0.49,3.92,0.52
23.69,0.53,2.02,0.53
23.81,0.52,2.71,0.47
22.55,0.46,3.05,0.53
22.37,0.43,2.55,0.47
22.9,0.52,3.48,0.54
23.91,0.48,2.85,0.52
22.44,0.54,3.24,0.53
23.53,0.41,4.11,0.5
22.71,0.38,3.14,0.48
24.57,0.46,3.11,0.43
23.3,0.55,4.09,0.5
23.01,0.5,3.29,0.42
22.43,0.51,2.6,0.51
22.13,0.55,3.53,0.53
21.89,0.46,3.13,0.52
23.54,0.49,3.85,0.54
22.29,0.48,1.67,0.48
21.92,0.48,2.51,0.42
22.09,0.54,4.1,0.46
24.17,0.5,2.59,0.48
22.59,0.6,2.68,0.49
22.59,0.4,3.43,0.55
22.96,0.46,3.86,0.5
22.62,0.46,4.19,0.5
22.59,0.45,3.52,0.57
22.6,0.37,1.78,0.53
23.22,0.49,3.32,0.5
21.82,0.46,2.15,0.47
23.94,0.5,3.17,0.51
21.99,0.5,3.7,0.54
