temp,motion,sound,vibescore
22.99,0.87,4.08,0.53
22.89,0.89,4.12,0.5
22.85,0.89,4.28,0.49
23.08,0.88,4.31,0.5
23.19,0.87,4.56,0.54
22.8,0.88,4.59,0.49
23.07,0.88,4.19,0.54
23.17,0.87,4.11,0.5
22.96,0.88,4.69,0.54
23.15,0.87,4.54,0.5
22.72,0.88,4.78,0.55
22.87,0.85,4.81,0.56
23.01,0.89,4.45,0.55
22.82,0.88,4.23,0.53
22.83,0.88,4.33,0.55
22.87,0.87,4.62,0.51
23.29,0.88,4.53,0.53
23.12,0.88,4.31,0.48
23.16,0.88,4.45,0.47
22.88,0.89,4.31,0.52
23.19,0.87,4.35,0.52
22.76,0.88,4.43,0.52
23.0,0.89,4.57,0.51
22.96,0.89,4.57,0.53
22.93,0.88,3.97,0.47
23.05,0.87,4.33,0.52
22.83,0.87,4.34,0.48
23.03,0.88,4.06,0.48
22.73,0.88,4.76,0.57
23.14,0.87,4.44,0.51
22.9,0.86,5.06,0.52
23.24,0.88,5.07,0.57
22.96,0.88,4.04,0.53
22.89,0.87,4.5,0.52
22.79,0.87,4.21,0.53
22.99,0.87,4.52,0.56
22.85,0.88,4.33,0.54
23.07,0.88,4.48,0.49
23.12,0.87,4.2,0.47
22.65,0.85,4.23,0.51
23.05,0.89,4.75,0.51
23.07,0.86,4.22,0.49
23.14,0.87,4.01,0.57
23.15,0.89,3.91,0.52
23.09,0.85,4.06,0.51
23.08,0.91,4.41,0.52
22.67,0.88,4.35,0.58
22.95,0.89,4.46,0.56
23.08,0.86,4.2,0.52
23.13,0.87,4.55,0.51
22.62,0.86,4.29,0.5
22.99,0.89,4.23,0.49
23.11,0.87,4.03,0.52
22.91,0.89,4.77,0.55
23.2,0.86,4.04,0.54
22.94,0.89,4.28,0.5
22.82,0.86,4.02,0.56
23.17,0.86,4.27,0.54
22.88,0.87,4.43,0.53
23.01,0.88,4.08,0.54
22.98,0.87,4.61,0.52
23.17,0.86,4.59,0.54
23.06,0.88,4.2,0.54
23.16,0.86,4.74,0.54
22.84,0.88,4.66,0.49
22.95,0.86,4.84,0.53
23.1,0.89,4.51,0.49
23.18,0.87,4.43,0.43
22.7,0.86,4.75,0.51
22.98,0.88,4.21,0.57
23.04,0.86,4.2,0.54
23.18,0.88,4.73,0.52
22.99,0.87,4.6,0.45
22.95,0.88,4.24,0.54
23.08,0.87,4.7,0.55
23.03,0.86,4.77,0.53
23.38,0.88,4.81,0.54
23.05,0.89,4.12,0.53
22.91,0.87,4.08,0.47
22.95,0.88,4.14,0.48
23.04,0.88,4.4,0.49
22.83,0.87,4.74,0.53
23.04,0.88,4.18,0.45
22.91,0.87,4.7,0.49
22.77,0.88,4.64,0.47
22.75,0.87,4.48,0.49
22.69,0.88,4.14,0.56
23.04,0.86,4.55,0.51
22.98,0.88,4.43,0.52
22.82,0.88,4.52,0.49
22.91,0.88,4.75,0.53
22.89,0.89,4.39,0.48
23.12,0.87,4.46,0.6
23.06,0.87,3.97,0.53
23.13,0.88,4.32,0.5
22.89,0.86,4.67,0.58
22.92,0.88,4.58,0.46
23.16,0.86,4.52,0.57
22.92,0.89,4.68,0.49
23.1,0.89,4.72,0.49
23.17,0.88,4.44,0.51
23.05,0.87,4.18,0.5
23.19,0.88,4.58,0.53
22.77,0.86,4.2,0.53
22.96,0.87,4.7,0.59
22.9,0.87,4.76,0.51
23.23,0.86,4.13,0.55
23.02,0.88,4.46,0.48
23.25,0.87,4.14,0.47
23.28,0.88,4.32,0.55
22.93,0.86,4.68,0.49
22.96,0.87,4.21,0.57
22.97,0.87,4.58,0.5
22.73,0.89,3.97,0.47
23.09,0.88,4.44,0.55
22.86,0.87,4.37,0.56
23.16,0.86,4.33,0.5
23.27,0.89,4.65,0.51
22.95,0.87,4.8,0.49
22.86,0.88,4.38,0.5
22.89,0.88,4.33,0.54
23.02,0.87,4.51,0.47
23.2,0.88,4.45,0.53
22.81,0.86,4.95,0.52
22.86,0.88,3.98,0.59
23.15,0.87,4.27,0.53
22.95,0.87,4.31,0.51
22.84,0.85,4.73,0.52
23.15,0.86,3.89,0.51
23.11,0.88,4.31,0.48
23.28,0.86,4.19,0.45
23.12,0.87,4.73,0.49
22.76,0.86,3.63,0.5
22.62,0.87,4.4,0.49
22.78,0.89,4.35,0.52
22.69,0.88,4.1,0.49
23.15,0.87,4.57,0.57
22.86,0.87,4.07,0.52
23.17,0.86,4.68,0.58
22.68,0.87,4.3,0.55
22.94,0.86,4.58,0.45
22.87,0.87,4.26,0.44
22.91,0.86,4.26,0.49
23.05,0.86,4.24,0.52
22.76,0.85,4.8,0.51
23.02,0.87,4.26,0.51
23.11,0.88,4.41,0.56
22.84,0.86,4.43,0.54
23.01,0.88,4.54,0.55
23.05,0.9,4.05,0.52
23.08,0.87,3.96,0.55
23.27,0.88,3.99,0.51
23.01,0.87,4.44,0.49
22.88,0.86,4.52,0.52
23.04,0.87,4.56,0.54
22.56,0.87,4.45,0.49
23.1,0.88,4.72,0.51
22.91,0.88,4.28,0.49
22.75,0.86,3.7,0.51
22.92,0.87,4.19,0.49
23.08,0.86,4.38,0.48
23.01,0.88,4.45,0.52
22.97,0.88,4.04,0.49
22.93,0.88,4.07,0.55
22.72,0.89,3.91,0.56
22.88,0.86,4.24,0.56
22.92,0.88,4.31,0.49
22.64,0.88,4.38,0.53
22.99,0.87,3.97,0.55
23.26,0.87,4.65,0.53
23.15,0.87,4.74,0.54
23.13,0.87,4.47,0.52
23.06,0.87,4.05,0.55
22.96,0.87,4.32,0.57
23.01,0.87,4.22,0.51
23.13,0.87,4.37,0.54
23.28,0.86,4.14,0.57
22.95,0.88,4.72,0.54
22.8,0.89,5.04,0.49
23.07,0.87,4.4,0.48
22.94,0.87,4.24,0.5
22.74,0.88,4.13,0.54
23.01,0.86,4.55,0.51
22.96,0.88,4.16,0.49
22.82,0.87,4.23,0.52
22.69,0.86,4.41,0.54
22.77,0.87,4.87,0.54
23.12,0.87,4.1,0.51
22.9,0.87,4.21,0.5
23.09,0.87,4.8,0.5
23.11,0.87,4.16,0.48
22.94,0.87,4.43,0.51
23.03,0.89,4.21,0.54
22.99,0.87,4.41,0.56
22.78,0.88,4.63,0.51
22.84,0.86,4.57,0.54
23.0,0.86,3.96,0.48
22.93,0.88,4.17,0.56
23.21,0.89,4.47,0.47
23.15,0.89,4.1,0.55
22.96,0.87,4.28,0.48
22.94,0.88,4.1,0.55
22.99,0.87,4.25,0.54
23.11,0.88,4.41,0.48
22.93,0.87,4.24,0.53
23.1,0.88,4.58,0.52
22.97,0.87,4.47,0.53
22.96,0.89,4.91,0.54
22.82,0.87,4.8,0.49
22.77,0.91,4.34,0.55
23.1,0.88,4.02,0.52
22.9,0.87,4.35,0.49
22.82,0.88,4.32,0.44
23.02,0.87,4.5,0.5
22.61,0.87,4.4,0.5
22.96,0.85,4.02,0.56
22.92,0.87,4.72,0.53
22.68,0.87,4.24,0.48
22.77,0.87,4.4,0.48
22.71,0.88,4.22,0.54
22.93,0.86,4.06,0.5
22.83,0.87,4.78,0.52
22.78,0.86,4.4,0.45
23.01,0.88,4.42,0.53
22.96,0.86,4.68,0.55
23.27,0.86,4.71,0.52
22.78,0.87,4.17,0.51
22.89,0.88,3.77,0.5
22.93,0.86,4.75,0.51
23.09,0.86,4.02,0.47
23.17,0.87,4.42,0.48
22.68,0.87,4.29,0.49
22.88,0.87,4.49,0.52
22.75,0.88,4.55,0.5
22.9,0.89,4.78,0.55
23.07,0.87,4.42,0.54
22.87,0.86,3.9,0.54
23.08,0.88,4.6,0.5
23.0,0.86,4.55,0.53
22.91,0.88,4.26,0.49
22.73,0.86,4.62,0.57
23.13,0.88,4.66,0.51
23.3,0.87,4.2,0.5
22.78,0.87,4.71,0.5
22.89,0.86,4.42,0.55
22.93,0.87,4.22,0.51
22.84,0.88,4.86,0.49
23.19,0.89,4.06,0.53
23.02,0.88,3.81,0.55
23.18,0.87,4.33,0.54
22.94,0.89,4.41,0.54
22.88,0.89,4.49,0.51
22.95,0.88,4.34,0.52
23.05,0.89,4.25,0.53
22.72,0.87,4.64,0.54
22.89,0.88,4.77,0.53
22.8,0.89,4.1,0.54
22.75,0.88,4.47,0.54
22.93,0.87,4.59,0.54
22.72,0.86,4.49,0.55
23.11,0.86,4.43,0.5
22.87,0.87,4.02,0.55
22.77,0.88,4.69,0.47
23.06,0.87,4.35,0.55
23.2,0.87,4.55,0.53
22.97,0.88,4.32,0.54
23.09,0.87,4.26,0.51
22.77,0.89,5.09,0.55
23.22,0.87,4.95,0.47
22.9,0.86,4.07,0.51
23.04,0.88,4.65,0.54
22.92,0.88,4.45,0.56
22.89,0.87,4.18,0.48
22.88,0.86,4.75,0.53
23.23,0.86,4.33,0.54
22.88,0.89,4.22,0.52
23.13,0.87,4.52,0.5
22.94,0.88,4.4,0.56
23.1,0.86,4.8,0.49
22.97,0.88,4.45,0.52
22.84,0.89,4.51,0.51
23.07,0.9,4.81,0.48
23.11,0.87,4.77,0.51
22.71,0.89,4.11,0.52
22.94,0.87,4.88,0.49
22.89,0.87,4.52,0.52
22.89,0.88,4.47,0.55
23.09,0.88,3.78,0.52
22.91,0.87,4.17,0.53
23.14,0.88,4.3,0.55
23.14,0.87,4.51,0.51
22.69,0.87,4.8,0.53
23.07,0.9,3.99,0.49
22.94,0.87,4.61,0.48
22.86,0.87,3.92,0.54
22.95,0.87,4.16,0.5
23.02,0.85,4.01,0.54
23.16,0.88,4.43,0.57
23.04,0.86,4.21,0.55
23.04,0.88,4.45,0.51
23.1,0.87,4.73,0.54
22.85,0.88,4.08,0.5
22.68,0.88,4.19,0.52
22.94,0.86,4.26,0.51
23.01,0.88,4.34,0.48
22.72,0.88,4.53,0.53
22.83,0.88,4.13,0.51
23.09,0.88,4.5,0.5
22.89,0.88,4.34,0.45
23.0,0.87,4.95,0.5
23.03,0.87,4.54,0.53
22.87,0.88,4.4,0.53
23.09,0.86,4.18,0.54
23.03,0.87,4.37,0.48
23.11,0.88,4.09,0.44
23.05,0.88,4.36,0.5
22.6,0.87,4.14,0.53
23.02,0.88,4.21,0.5
23.09,0.87,4.46,0.52
23.0,0.87,4.35,0.55
22.77,0.86,4.47,0.52
23.15,0.86,4.12,0.5
22.85,0.86,4.45,0.52
22.79,0.85,4.14,0.52
22.81,0.89,4.28,0.54
22.69,0.89,4.46,0.55
23.13,0.88,4.49,0.54
23.0,0.87,4.53,0.57
23.0,0.88,4.82,0.54
22.91,0.87,4.5,0.54
22.99,0.86,4.21,0.53
23.05,0.87,4.31,0.54
23.1,0.87,4.1,0.59
22.78,0.88,4.6,0.5
22.79,0.88,4.2,0.53
23.1,0.87,5.05,0.52
22.9,0.88,4.59,0.51
23.03,0.86,4.62,0.57
23.24,0.88,4.2,0.53
23.06,0.87,4.74,0.52
23.11,0.88,4.3,0.54
22.97,0.88,4.24,0.57
23.12,0.88,4.61,0.53
23.07,0.87,4.23,0.49
23.28,0.87,4.32,0.51
23.17,0.87,4.42,0.47
23.04,0.87,4.43,0.53
23.09,0.87,4.33,0.54
22.56,0.87,4.63,0.43
23.04,0.88,4.01,0.52
23.15,0.87,4.51,0.57
22.99,0.88,4.28,0.52
23.21,0.87,4.25,0.45
22.74,0.86,4.54,0.53
22.91,0.87,4.22,0.53
23.04,0.88,3.61,0.53
22.64,0.86,4.56,0.49
23.12,0.87,4.26,0.54
23.08,0.86,4.72,0.5
22.94,0.87,3.96,0.58
23.02,0.87,4.72,0.49
23.0,0.87,4.39,0.54
23.11,0.86,4.51,0.54
23.0,0.86,4.52,0.52
22.97,0.86,4.19,0.49
22.9,0.89,4.65,0.46
22.84,0.88,4.13,0.44
22.75,0.86,4.28,0.56
23.02,0.88,4.66,0.51
23.01,0.88,3.9,0.52
23.17,0.88,3.66,0.52
22.74,0.87,4.95,0.53
22.94,0.87,5.07,0.51
23.01,0.85,4.41,0.58
22.94,0.87,4.25,0.49
22.89,0.87,4.2,0.5
22.86,0.87,4.46,0.52
22.81,0.87,4.28,0.42
23.1,0.87,4.69,0.5
23.12,0.86,5.35,0.57
23.25,0.88,4.69,0.54
22.9,0.88,3.97,0.49
23.03,0.86,3.66,0.54
22.86,0.86,4.32,0.47
23.03,0.89,4.33,0.52
22.8,0.88,4.74,0.57
22.62,0.88,3.97,0.52
23.06,0.86,4.36,0.49
23.02,0.87,4.83,0.47
23.07,0.88,4.55,0.52
22.98,0.89,4.59,0.52
22.78,0.87,4.1,0.49
22.92,0.88,4.04,0.52
23.08,0.86,4.48,0.52
23.0,0.88,4.55,0.56
23.18,0.88,4.2,0.51
23.02,0.86,4.33,0.49
22.81,0.88,4.16,0.53
23.23,0.88,4.03,0.57
22.91,0.89,4.65,0.49
22.96,0.87,4.0,0.51
22.84,0.89,4.25,0.54
22.75,0.87,4.45,0.52
23.08,0.87,4.26,0.48
22.91,0.86,4.21,0.53
22.67,0.89,4.8,0.49
22.83,0.88,3.76,0.52
22.88,0.87,4.22,0.5
22.89,0.87,4.45,0.61
23.13,0.87,4.44,0.53
22.89,0.88,4.2,0.52
23.08,0.89,4.47,0.62
22.97,0.88,4.55,0.52
22.87,0.88,4.41,0.5
23.1,0.86,4.65,0.52
23.09,0.86,4.6,0.52
22.84,0.87,4.0,0.53
22.99,0.88,4.5,0.47
22.82,0.88,4.79,0.5
23.0,0.88,4.89,0.48
22.79,0.88,5.15,0.51
23.15,0.87,3.82,0.5
22.76,0.89,4.83,0.56
22.85,0.87,4.25,0.5
23.08,0.88,4.4,0.54
23.06,0.89,4.44,0.55
23.01,0.89,4.24,0.51
22.81,0.86,4.33,0.55
22.93,0.89,4.17,0.52
23.01,0.87,4.36,0.49
23.02,0.86,4.47,0.44
22.78,0.88,4.75,0.53
22.55,0.85,4.3,0.56
23.08,0.89,4.64,0.55
22.66,0.86,5.22,0.53
23.05,0.88,4.73,0.54
22.63,0.87,4.65,0.52
22.88,0.88,4.18,0.53
23.0,0.88,4.72,0.5
23.17,0.88,4.41,0.52
23.16,0.87,4.16,0.48
22.91,0.87,4.65,0.53
22.96,0.87,4.59,0.52
23.01,0.87,4.42,0.58
22.87,0.87,3.84,0.53
22.95,0.87,4.48,0.53
23.03,0.86,4.41,0.56
23.3,0.88,5.23,0.52
22.98,0.87,4.88,0.5
22.99,0.89,4.7,0.48
22.85,0.86,4.45,0.55
22.97,0.86,4.11,0.51
22.95,0.88,4.24,0.52
23.02,0.87,4.86,0.54
22.78,0.87,4.26,0.5
22.71,0.87,4.33,0.52
23.12,0.87,4.64,0.48
22.78,0.89,4.57,0.51
22.87,0.87,4.39,0.51
22.71,0.88,4.42,0.54
22.98,0.88,4.0,0.51
22.94,0.87,4.68,0.46
23.15,0.87,4.58,0.55
22.76,0.89,4.27,0.53
22.73,0.87,4.71,0.52
22.79,0.87,3.82,0.54
23.07,0.87,4.16,0.5
22.69,0.85,4.3,0.52
22.95,0.89,3.9,0.56
22.93,0.87,4.29,0.53
23.19,0.86,4.51,0.48
23.08,0.86,4.54,0.56
22.99,0.88,4.93,0.55
23.17,0.87,4.21,0.52
23.07,0.87,4.73,0.55
23.12,0.86,4.44,0.55
23.02,0.88,3.92,0.51
22.89,0.87,4.76,0.51
23.14,0.88,4.61,0.46
23.06,0.87,4.72,0.51
23.14,0.86,4.3,0.5
22.72,0.89,4.41,0.51
23.07,0.85,4.17,0.54
22.83,0.88,4.17,0.5
23.22,0.88,4.44,0.54
22.99,0.86,4.36,0.55
23.11,0.87,4.27,0.55
22.76,0.87,4.72,0.55
22.74,0.88,4.39,0.53
23.04,0.87,4.24,0.54
22.95,0.87,3.82,0.5
23.18,0.84,4.21,0.55
23.06,0.86,4.29,0.49
22.9,0.89,4.34,0.51
22.81,0.87,4.2,0.52
23.02,0.88,4.12,0.57
22.79,0.87,3.75,0.56
23.37,0.88,4.21,0.52
23.01,0.88,5.17,0.5
22.83,0.87,4.38,0.53
22.76,0.87,4.43,0.58
22.82,0.88,4.41,0.52
23.11,0.87,4.68,0.53
22.5,0.88,4.51,0.56
22.68,0.88,4.63,0.51
22.95,0.87,4.62,0.54
22.76,0.88,4.16,0.53
22.85,0.87,4.53,0.53
23.0,0.87,4.58,0.53
23.02,0.87,4.58,0.53
22.67,0.89,4.66,0.51
23.1,0.88,4.5,0.52
23.26,0.87,4.74,0.54
23.05,0.86,4.41,0.52
22.93,0.86,4.19,0.48
22.85,0.89,4.72,0.54
22.89,0.88,4.32,0.53
23.07,0.87,4.57,0.55
23.07,0.88,4.42,0.52
23.0,0.86,3.94,0.57
22.72,0.88,4.49,0.55
22.92,0.86,4.39,0.47
22.92,0.88,4.87,0.5
23.26,0.87,4.38,0.5
22.99,0.87,4.33,0.5
22.93,0.88,4.23,0.54
22.84,0.88,4.83,0.54
23.19,0.88,4.47,0.47
22.69,0.87,4.23,0.58
23.05,0.88,4.57,0.53
22.74,0.88,4.34,0.52
22.73,0.88,4.64,0.51
22.94,0.87,3.85,0.53
23.12,0.88,4.57,0.56
22.84,0.87,4.63,0.56
23.18,0.88,4.26,0.56
22.84,0.87,4.13,0.56
22.65,0.87,4.29,0.6
23.1,0.86,4.06,0.54
22.66,0.87,4.16,0.52
23.0,0.89,4.35,0.56
23.04,0.88,3.97,0.52
23.05,0.87,4.41,0.47
22.92,0.88,4.23,0.57
23.02,0.87,4.78,0.55
23.04,0.88,4.28,0.46
23.1,0.87,4.1,0.57
22.83,0.88,4.19,0.47
22.78,0.87,4.4,0.57
22.83,0.88,4.07,0.51
23.09,0.89,3.95,0.56
23.09,0.89,4.72,0.46
22.84,0.88,4.52,0.52
22.95,0.86,4.24,0.51
22.81,0.87,4.54,0.56
23.23,0.87,4.31,0.47
22.76,0.87,4.46,0.52
22.75,0.88,4.21,0.56
23.31,0.87,4.33,0.55
23.07,0.87,4.75,0.55
23.09,0.85,4.47,0.47
22.7,0.87,4.35,0.52
22.89,0.87,4.56,0.51
22.93,0.88,4.29,0.57
22.91,0.88,4.65,0.48
22.83,0.87,4.21,0.48
23.18,0.86,4.13,0.5
23.01,0.87,4.15,0.49
22.71,0.87,4.4,0.55
22.91,0.87,4.58,0.57
23.05,0.86,3.97,0.48
22.75,0.87,4.32,0.49
22.87,0.87,4.12,0.56
23.08,0.87,4.51,0.53
23.03,0.86,4.35,0.48
22.91,0.86,4.21,0.54
23.41,0.87,4.33,0.53
22.99,0.88,4.58,0.56
22.71,0.87,4.64,0.57
23.16,0.87,4.64,0.48
23.21,0.86,4.77,0.56
22.98,0.86,4.52,0.54
23.18,0.87,4.29,0.47
22.93,0.87,4.27,0.53
23.05,0.84,4.34,0.53
22.86,0.88,4.71,0.52
22.81,0.88,4.54,0.54
22.8,0.88,4.39,0.58
23.14,0.87,4.25,0.5
22.91,0.88,4.79,0.5
22.92,0.88,4.67,0.51
22.81,0.88,4.73,0.51
23.12,0.87,5.25,0.48
22.92,0.87,4.59,0.52
22.92,0.88,3.94,0.57
22.93,0.88,4.6,0.55
23.01,0.87,4.24,0.53
22.85,0.89,4.38,0.5
22.99,0.85,3.82,0.46
22.84,0.86,4.29,0.54
22.92,0.87,4.89,0.54
23.14,0.89,4.78,0.5
22.79,0.86,4.56,0.53
22.96,0.89,4.55,0.52
22.85,0.87,4.07,0.47
23.1,0.86,4.54,0.48
22.9,0.88,4.41,0.5
23.08,0.87,4.06,0.53
23.05,0.87,4.16,0.49
23.12,0.88,4.19,0.54
22.99,0.86,4.28,0.53
23.11,0.89,4.8,0.54
22.43,0.88,4.5,0.49
26.66,0.91,5.2,0.69
26.77,0.95,5.34,0.72
26.81,0.93,5.33,0.67
26.76,0.95,6.16,0.68
26.73,0.8,5.33,0.63
26.85,0.81,5.39,0.68
26.87,0.88,5.53,0.7
26.67,0.82,5.36,0.71
26.69,0.87,5.86,0.66
26.72,0.95,5.48,0.65
26.84,0.86,5.1,0.69
26.83,0.83,5.17,0.72
26.65,0.88,5.75,0.65
26.73,0.86,5.57,0.68
26.89,0.85,5.62,0.67
26.8,0.93,5.64,0.7
26.89,0.95,5.64,0.69
26.69,0.98,5.59,0.72
26.79,0.95,5.39,0.72
26.88,0.94,6.05,0.66
26.68,0.99,5.47,0.66
26.74,0.98,5.23,0.68
26.62,0.88,5.78,0.7
26.88,0.87,5.93,0.68
26.68,0.97,5.65,0.68
26.66,0.99,5.22,0.68
26.78,0.84,5.59,0.69
26.74,0.86,6.1,0.67
26.61,0.84,6.06,0.72
26.82,0.93,6.19,0.68
26.65,0.85,6.17,0.68
26.58,0.8,5.81,0.64
26.63,0.91,5.31,0.7
26.79,0.92,5.67,0.72
26.78,0.92,5.92,0.67
26.7,0.95,4.98,0.72
26.74,0.91,4.91,0.67
26.98,0.92,5.76,0.7
26.72,0.9,5.68,0.72
26.66,0.99,5.57,0.67
26.62,0.83,5.68,0.69
26.77,0.88,6.25,0.69
26.79,0.93,5.67,0.72
26.7,0.81,5.17,0.7
26.73,0.99,5.7,0.73
26.73,0.96,6.21,0.67
26.68,0.87,5.92,0.67
26.81,0.89,5.32,0.71
26.61,0.89,6.02,0.7
26.68,0.89,5.74,0.74
26.73,0.95,5.57,0.63
26.82,0.9,5.82,0.69
26.73,0.97,5.65,0.71
26.88,0.86,5.54,0.7
26.75,0.81,5.99,0.71
26.71,0.83,5.87,0.66
26.72,0.92,5.46,0.7
26.67,0.88,5.69,0.68
26.75,0.87,5.74,0.68
26.66,0.84,5.99,0.69
26.63,0.83,5.92,0.71
26.69,0.85,4.94,0.71
26.79,0.94,5.98,0.72
26.83,0.93,6.04,0.71
26.73,0.91,5.15,0.67
26.77,0.87,5.26,0.73
26.83,0.85,4.9,0.75
26.71,0.99,6.04,0.7
26.73,0.84,5.5,0.69
26.8,0.99,4.99,0.69
26.84,0.86,5.34,0.69
26.74,0.99,5.68,0.72
26.71,0.83,5.84,0.7
26.63,0.84,5.74,0.71
26.65,0.92,5.56,0.68
26.65,0.95,5.37,0.67
26.82,0.88,5.68,0.68
26.66,0.89,6.01,0.7
26.65,0.82,5.56,0.68
26.91,0.9,5.78,0.72
26.72,0.85,5.45,0.65
26.75,0.9,5.28,0.65
26.73,0.82,6.01,0.7
26.86,0.84,5.25,0.7
26.79,0.92,5.2,0.68
26.7,0.98,5.87,0.68
26.72,0.84,5.57,0.73
26.79,0.92,5.57,0.7
26.68,0.87,4.92,0.72
26.61,0.85,5.45,0.71
26.72,0.81,5.66,0.69
26.69,0.82,5.31,0.7
26.69,0.88,5.41,0.67
26.77,0.97,5.59,0.69
26.65,0.87,5.09,0.65
26.67,0.93,5.46,0.7
26.66,0.9,5.1,0.66
26.73,0.82,5.47,0.7
26.8,0.85,5.86,0.68
26.77,0.82,5.33,0.68
26.86,0.86,5.98,0.68
26.8,0.92,5.44,0.74
26.8,0.82,5.84,0.67
26.73,0.86,5.47,0.7
26.74,1.0,5.44,0.74
26.73,0.87,5.28,0.7
26.72,0.97,5.99,0.67
26.76,0.8,5.5,0.67
26.57,0.92,5.33,0.71
26.75,0.99,5.51,0.7
26.71,1.0,5.48,0.69
26.83,0.97,5.36,0.75
26.81,0.9,5.62,0.67
26.81,0.81,5.67,0.67
26.76,0.95,5.58,0.74
26.78,0.95,5.14,0.68
26.7,0.82,5.49,0.69
26.78,0.96,5.59,0.69
26.61,0.81,5.21,0.68
26.71,0.81,5.13,0.66
26.74,0.83,5.56,0.68
26.83,0.83,5.77,0.69
26.77,0.92,5.97,0.69
26.69,0.99,4.82,0.66
26.81,0.95,5.59,0.67
26.66,0.86,5.63,0.67
26.69,0.99,5.55,0.7
26.59,0.94,5.23,0.72
26.61,0.97,5.44,0.69
26.8,0.99,5.55,0.74
26.75,0.95,6.15,0.69
26.91,0.85,5.58,0.71
26.68,0.83,5.02,0.67
26.82,0.86,5.4,0.7
26.72,0.85,5.27,0.67
26.8,0.92,5.54,0.69
26.72,0.84,5.63,0.7
26.74,0.91,5.56,0.7
26.85,0.87,5.56,0.68
26.67,0.88,5.53,0.73
26.74,0.88,5.23,0.68
26.77,0.85,5.33,0.68
26.77,0.97,5.56,0.73
26.82,0.9,5.45,0.68
26.7,0.92,5.7,0.71
26.78,0.91,5.6,0.63
26.72,0.95,5.63,0.68
26.54,0.86,5.59,0.65
26.8,0.89,5.25,0.7
26.75,0.98,5.63,0.66
26.69,0.81,5.52,0.65
26.83,0.88,5.79,0.66
26.76,0.97,5.57,0.69
26.64,0.89,5.78,0.7
26.78,0.82,6.13,0.65
26.77,0.96,5.47,0.66
26.63,0.81,5.35,0.7
26.71,0.8,5.35,0.72
26.77,0.81,5.53,0.69
26.68,0.84,5.31,0.69
26.77,0.87,5.74,0.73
26.8,0.87,5.38,0.66
26.76,0.81,5.51,0.69
26.74,0.89,5.48,0.71
26.76,0.94,5.86,0.73
26.6,0.81,5.33,0.68
26.64,0.91,5.58,0.68
26.72,0.94,5.2,0.66
26.6,0.96,5.74,0.7
26.74,0.8,5.42,0.66
26.84,0.96,5.43,0.67
26.81,0.88,5.67,0.68
26.7,0.8,5.69,0.69
26.71,0.96,6.05,0.69
26.91,0.98,5.39,0.69
26.69,0.95,5.62,0.71
26.62,0.93,5.52,0.68
26.77,0.86,5.23,0.68
26.74,0.94,5.49,0.67
26.78,1.0,5.54,0.69
26.85,0.83,5.56,0.69
26.7,0.98,5.65,0.66
26.81,0.95,5.81,0.69
26.7,0.81,6.04,0.68
26.78,0.98,5.47,0.65
26.71,0.88,5.29,0.75
26.7,0.93,5.19,0.67
26.63,0.97,5.12,0.68
26.61,0.91,5.96,0.67
26.76,0.87,6.04,0.72
26.73,0.92,5.43,0.7
26.74,0.81,5.25,0.68
26.77,0.82,5.51,0.67
26.91,0.83,5.36,0.7
26.59,0.98,5.82,0.72
26.81,0.88,5.19,0.69
26.71,0.93,5.37,0.67
26.76,0.95,5.86,0.71
26.81,0.92,5.77,0.69
26.73,0.83,5.42,0.68
26.8,0.86,5.67,0.71
26.68,0.93,6.05,0.68
26.55,0.92,5.26,0.75
26.73,0.95,5.3,0.7
26.63,0.84,5.15,0.7
26.85,0.85,5.35,0.68
26.6,0.95,5.49,0.69
26.72,0.94,5.48,0.72
26.6,0.9,6.02,0.69
26.57,0.93,5.73,0.7
26.78,0.99,4.81,0.63
26.75,0.87,5.23,0.73
26.65,1.0,5.51,0.66
26.76,0.83,5.45,0.7
26.69,0.97,5.44,0.66
26.81,0.99,5.46,0.63
26.67,0.97,5.6,0.73
26.91,0.83,5.36,0.68
26.87,0.96,5.16,0.67
26.86,0.83,5.53,0.72
26.76,0.82,5.79,0.71
26.57,0.96,5.53,0.69
26.59,0.99,5.23,0.67
26.74,0.88,5.61,0.68
26.95,0.85,5.64,0.7
26.54,0.95,5.05,0.67
26.84,0.82,5.38,0.67
26.77,0.91,5.42,0.67
27.02,0.83,5.47,0.72
26.69,0.89,5.23,0.67
26.67,0.83,5.62,0.72
26.74,0.9,5.28,0.69
26.85,0.85,5.5,0.68
26.73,0.88,5.87,0.75
26.71,0.98,5.19,0.67
26.8,0.92,5.77,0.66
26.85,0.86,5.09,0.67
26.76,0.94,5.67,0.72
26.79,0.94,5.54,0.68
26.7,0.88,5.73,0.68
26.8,0.86,5.51,0.72
26.76,0.97,5.54,0.67
26.56,0.81,5.91,0.73
26.6,0.81,5.03,0.69
26.71,0.86,5.06,0.67
26.62,0.95,5.51,0.7
26.69,0.95,5.56,0.68
26.79,0.89,5.67,0.68
26.64,0.96,6.0,0.67
26.71,0.88,5.59,0.68
26.78,0.81,5.21,0.68
26.78,0.82,6.64,0.7
26.85,0.98,6.07,0.72
26.78,0.94,5.21,0.69
26.63,0.97,5.48,0.7
26.76,0.86,5.2,0.69
26.64,0.93,6.2,0.69
26.68,0.92,5.8,0.75
26.71,0.98,5.57,0.69
26.64,0.84,5.12,0.68
26.75,0.81,5.8,0.68
